"spei","lon","lat","Site","year","month","Rdate"
0.821606516838074,-104.75,41.25,"CHY",1901,6,1901-06-01
-0.644189417362213,-99.25,38.75,"HAYS",1901,6,1901-06-01
-1.12604069709778,-96.75,39.25,"KNZ",1901,6,1901-06-01
-0.00373895722441375,-106.75,34.25,"SEV_BLACK",1901,6,1901-06-01
-0.00373895722441375,-106.75,34.25,"SEV_BLUE",1901,6,1901-06-01
0.807851314544678,-104.75,40.75,"SGS",1901,6,1901-06-01
0.552335858345032,-104.75,41.25,"CHY",1901,7,1901-07-01
-1.15809428691864,-99.25,38.75,"HAYS",1901,7,1901-07-01
-1.38741183280945,-96.75,39.25,"KNZ",1901,7,1901-07-01
0.216873839497566,-106.75,34.25,"SEV_BLACK",1901,7,1901-07-01
0.216873839497566,-106.75,34.25,"SEV_BLUE",1901,7,1901-07-01
0.44691413640976,-104.75,40.75,"SGS",1901,7,1901-07-01
0.190660387277603,-104.75,41.25,"CHY",1901,8,1901-08-01
-1.35280442237854,-99.25,38.75,"HAYS",1901,8,1901-08-01
-1.69051468372345,-96.75,39.25,"KNZ",1901,8,1901-08-01
-0.510118722915649,-106.75,34.25,"SEV_BLACK",1901,8,1901-08-01
-0.510118722915649,-106.75,34.25,"SEV_BLUE",1901,8,1901-08-01
0.173185363411903,-104.75,40.75,"SGS",1901,8,1901-08-01
0.106319352984428,-104.75,41.25,"CHY",1901,9,1901-09-01
-1.17528736591339,-99.25,38.75,"HAYS",1901,9,1901-09-01
-1.62298333644867,-96.75,39.25,"KNZ",1901,9,1901-09-01
-0.628533124923706,-106.75,34.25,"SEV_BLACK",1901,9,1901-09-01
-0.628533124923706,-106.75,34.25,"SEV_BLUE",1901,9,1901-09-01
0.0772377923130989,-104.75,40.75,"SGS",1901,9,1901-09-01
-0.311854839324951,-104.75,41.25,"CHY",1901,10,1901-10-01
-1.3681697845459,-99.25,38.75,"HAYS",1901,10,1901-10-01
-1.68061256408691,-96.75,39.25,"KNZ",1901,10,1901-10-01
-0.342120438814163,-106.75,34.25,"SEV_BLACK",1901,10,1901-10-01
-0.342120438814163,-106.75,34.25,"SEV_BLUE",1901,10,1901-10-01
-0.581932306289673,-104.75,40.75,"SGS",1901,10,1901-10-01
-0.653852701187134,-104.75,41.25,"CHY",1901,11,1901-11-01
-1.27751743793488,-99.25,38.75,"HAYS",1901,11,1901-11-01
-1.67212855815887,-96.75,39.25,"KNZ",1901,11,1901-11-01
-0.150386437773705,-106.75,34.25,"SEV_BLACK",1901,11,1901-11-01
-0.150386437773705,-106.75,34.25,"SEV_BLUE",1901,11,1901-11-01
-0.859481334686279,-104.75,40.75,"SGS",1901,11,1901-11-01
-0.918408274650574,-104.75,41.25,"CHY",1901,12,1901-12-01
-1.02736270427704,-99.25,38.75,"HAYS",1901,12,1901-12-01
-1.51819944381714,-96.75,39.25,"KNZ",1901,12,1901-12-01
-0.263215810060501,-106.75,34.25,"SEV_BLACK",1901,12,1901-12-01
-0.263215810060501,-106.75,34.25,"SEV_BLUE",1901,12,1901-12-01
-1.07474482059479,-104.75,40.75,"SGS",1901,12,1901-12-01
-0.732164204120636,-104.75,41.25,"CHY",1902,1,1902-01-01
-0.326703161001205,-99.25,38.75,"HAYS",1902,1,1902-01-01
-1.2220561504364,-96.75,39.25,"KNZ",1902,1,1902-01-01
-0.562099158763885,-106.75,34.25,"SEV_BLACK",1902,1,1902-01-01
-0.562099158763885,-106.75,34.25,"SEV_BLUE",1902,1,1902-01-01
-0.737338900566101,-104.75,40.75,"SGS",1902,1,1902-01-01
-0.717340290546417,-104.75,41.25,"CHY",1902,2,1902-02-01
0.0358298234641552,-99.25,38.75,"HAYS",1902,2,1902-02-01
-0.839346885681152,-96.75,39.25,"KNZ",1902,2,1902-02-01
-0.445874750614166,-106.75,34.25,"SEV_BLACK",1902,2,1902-02-01
-0.445874750614166,-106.75,34.25,"SEV_BLUE",1902,2,1902-02-01
-0.873223543167114,-104.75,40.75,"SGS",1902,2,1902-02-01
-0.258226186037064,-104.75,41.25,"CHY",1902,3,1902-03-01
-0.21271775662899,-99.25,38.75,"HAYS",1902,3,1902-03-01
-1.21896386146545,-96.75,39.25,"KNZ",1902,3,1902-03-01
-0.321735590696335,-106.75,34.25,"SEV_BLACK",1902,3,1902-03-01
-0.321735590696335,-106.75,34.25,"SEV_BLUE",1902,3,1902-03-01
-0.450938552618027,-104.75,40.75,"SGS",1902,3,1902-03-01
-0.272041261196136,-104.75,41.25,"CHY",1902,4,1902-04-01
-0.799270212650299,-99.25,38.75,"HAYS",1902,4,1902-04-01
-1.74003303050995,-96.75,39.25,"KNZ",1902,4,1902-04-01
-1.19849967956543,-106.75,34.25,"SEV_BLACK",1902,4,1902-04-01
-1.19849967956543,-106.75,34.25,"SEV_BLUE",1902,4,1902-04-01
-0.469559848308563,-104.75,40.75,"SGS",1902,4,1902-04-01
-0.0655333325266838,-104.75,41.25,"CHY",1902,5,1902-05-01
-0.237791627645493,-99.25,38.75,"HAYS",1902,5,1902-05-01
-0.953606426715851,-96.75,39.25,"KNZ",1902,5,1902-05-01
-1.44923043251038,-106.75,34.25,"SEV_BLACK",1902,5,1902-05-01
-1.44923043251038,-106.75,34.25,"SEV_BLUE",1902,5,1902-05-01
-0.135397970676422,-104.75,40.75,"SGS",1902,5,1902-05-01
-0.351393848657608,-104.75,41.25,"CHY",1902,6,1902-06-01
0.6108438372612,-99.25,38.75,"HAYS",1902,6,1902-06-01
0.399537026882172,-96.75,39.25,"KNZ",1902,6,1902-06-01
-1.46985256671906,-106.75,34.25,"SEV_BLACK",1902,6,1902-06-01
-1.46985256671906,-106.75,34.25,"SEV_BLUE",1902,6,1902-06-01
-0.505691885948181,-104.75,40.75,"SGS",1902,6,1902-06-01
-0.206090927124023,-104.75,41.25,"CHY",1902,7,1902-07-01
0.578718066215515,-99.25,38.75,"HAYS",1902,7,1902-07-01
0.833327293395996,-96.75,39.25,"KNZ",1902,7,1902-07-01
-1.34888565540314,-106.75,34.25,"SEV_BLACK",1902,7,1902-07-01
-1.34888565540314,-106.75,34.25,"SEV_BLUE",1902,7,1902-07-01
-0.402651518583298,-104.75,40.75,"SGS",1902,7,1902-07-01
-0.322154819965363,-104.75,41.25,"CHY",1902,8,1902-08-01
0.598233044147491,-99.25,38.75,"HAYS",1902,8,1902-08-01
1.15476143360138,-96.75,39.25,"KNZ",1902,8,1902-08-01
-0.860876083374023,-106.75,34.25,"SEV_BLACK",1902,8,1902-08-01
-0.860876083374023,-106.75,34.25,"SEV_BLUE",1902,8,1902-08-01
-0.393278807401657,-104.75,40.75,"SGS",1902,8,1902-08-01
-0.158974200487137,-104.75,41.25,"CHY",1902,9,1902-09-01
0.960538804531097,-99.25,38.75,"HAYS",1902,9,1902-09-01
1.2954648733139,-96.75,39.25,"KNZ",1902,9,1902-09-01
-1.03725171089172,-106.75,34.25,"SEV_BLACK",1902,9,1902-09-01
-1.03725171089172,-106.75,34.25,"SEV_BLUE",1902,9,1902-09-01
-0.0257711876183748,-104.75,40.75,"SGS",1902,9,1902-09-01
-0.0846512168645859,-104.75,41.25,"CHY",1902,10,1902-10-01
1.18180787563324,-99.25,38.75,"HAYS",1902,10,1902-10-01
1.56741344928741,-96.75,39.25,"KNZ",1902,10,1902-10-01
-0.876505136489868,-106.75,34.25,"SEV_BLACK",1902,10,1902-10-01
-0.876505136489868,-106.75,34.25,"SEV_BLUE",1902,10,1902-10-01
0.146318539977074,-104.75,40.75,"SGS",1902,10,1902-10-01
0.059899564832449,-104.75,41.25,"CHY",1902,11,1902-11-01
1.1559362411499,-99.25,38.75,"HAYS",1902,11,1902-11-01
1.72500276565552,-96.75,39.25,"KNZ",1902,11,1902-11-01
-0.718663275241852,-106.75,34.25,"SEV_BLACK",1902,11,1902-11-01
-0.718663275241852,-106.75,34.25,"SEV_BLUE",1902,11,1902-11-01
0.273257195949554,-104.75,40.75,"SGS",1902,11,1902-11-01
0.261434316635132,-104.75,41.25,"CHY",1902,12,1902-12-01
0.942594170570374,-99.25,38.75,"HAYS",1902,12,1902-12-01
1.36081492900848,-96.75,39.25,"KNZ",1902,12,1902-12-01
-0.277366936206818,-106.75,34.25,"SEV_BLACK",1902,12,1902-12-01
-0.277366936206818,-106.75,34.25,"SEV_BLUE",1902,12,1902-12-01
0.61439722776413,-104.75,40.75,"SGS",1902,12,1902-12-01
0.206219151616096,-104.75,41.25,"CHY",1903,1,1903-01-01
1.0012481212616,-99.25,38.75,"HAYS",1903,1,1903-01-01
0.994388341903687,-96.75,39.25,"KNZ",1903,1,1903-01-01
-0.369988888502121,-106.75,34.25,"SEV_BLACK",1903,1,1903-01-01
-0.369988888502121,-106.75,34.25,"SEV_BLUE",1903,1,1903-01-01
0.63336580991745,-104.75,40.75,"SGS",1903,1,1903-01-01
1.21534299850464,-104.75,41.25,"CHY",1903,2,1903-02-01
1.44940793514252,-99.25,38.75,"HAYS",1903,2,1903-02-01
0.723000884056091,-96.75,39.25,"KNZ",1903,2,1903-02-01
-0.0841529667377472,-106.75,34.25,"SEV_BLACK",1903,2,1903-02-01
-0.0841529667377472,-106.75,34.25,"SEV_BLUE",1903,2,1903-02-01
1.42520618438721,-104.75,40.75,"SGS",1903,2,1903-02-01
0.631795883178711,-104.75,41.25,"CHY",1903,3,1903-03-01
0.817718088626862,-99.25,38.75,"HAYS",1903,3,1903-03-01
0.560460567474365,-96.75,39.25,"KNZ",1903,3,1903-03-01
0.25401371717453,-106.75,34.25,"SEV_BLACK",1903,3,1903-03-01
0.25401371717453,-106.75,34.25,"SEV_BLUE",1903,3,1903-03-01
0.529003798961639,-104.75,40.75,"SGS",1903,3,1903-03-01
0.744568765163422,-104.75,41.25,"CHY",1903,4,1903-04-01
0.892128646373749,-99.25,38.75,"HAYS",1903,4,1903-04-01
0.385678052902222,-96.75,39.25,"KNZ",1903,4,1903-04-01
0.448985308408737,-106.75,34.25,"SEV_BLACK",1903,4,1903-04-01
0.448985308408737,-106.75,34.25,"SEV_BLUE",1903,4,1903-04-01
0.516506314277649,-104.75,40.75,"SGS",1903,4,1903-04-01
0.206232815980911,-104.75,41.25,"CHY",1903,5,1903-05-01
1.50607919692993,-99.25,38.75,"HAYS",1903,5,1903-05-01
1.68019986152649,-96.75,39.25,"KNZ",1903,5,1903-05-01
0.426215410232544,-106.75,34.25,"SEV_BLACK",1903,5,1903-05-01
0.426215410232544,-106.75,34.25,"SEV_BLUE",1903,5,1903-05-01
0.0249763056635857,-104.75,40.75,"SGS",1903,5,1903-05-01
0.151152223348618,-104.75,41.25,"CHY",1903,6,1903-06-01
1.25152838230133,-99.25,38.75,"HAYS",1903,6,1903-06-01
1.17388355731964,-96.75,39.25,"KNZ",1903,6,1903-06-01
1.34300637245178,-106.75,34.25,"SEV_BLACK",1903,6,1903-06-01
1.34300637245178,-106.75,34.25,"SEV_BLUE",1903,6,1903-06-01
0.129214987158775,-104.75,40.75,"SGS",1903,6,1903-06-01
0.176736876368523,-104.75,41.25,"CHY",1903,7,1903-07-01
1.07172203063965,-99.25,38.75,"HAYS",1903,7,1903-07-01
1.055659532547,-96.75,39.25,"KNZ",1903,7,1903-07-01
0.699009299278259,-106.75,34.25,"SEV_BLACK",1903,7,1903-07-01
0.699009299278259,-106.75,34.25,"SEV_BLUE",1903,7,1903-07-01
0.156611099839211,-104.75,40.75,"SGS",1903,7,1903-07-01
-0.0920944660902023,-104.75,41.25,"CHY",1903,8,1903-08-01
1.12217593193054,-99.25,38.75,"HAYS",1903,8,1903-08-01
1.36814475059509,-96.75,39.25,"KNZ",1903,8,1903-08-01
-0.185431987047195,-106.75,34.25,"SEV_BLACK",1903,8,1903-08-01
-0.185431987047195,-106.75,34.25,"SEV_BLUE",1903,8,1903-08-01
-0.263958424329758,-104.75,40.75,"SGS",1903,8,1903-08-01
0.0233178976923227,-104.75,41.25,"CHY",1903,9,1903-09-01
0.915515184402466,-99.25,38.75,"HAYS",1903,9,1903-09-01
1.27580273151398,-96.75,39.25,"KNZ",1903,9,1903-09-01
-0.0447883270680904,-106.75,34.25,"SEV_BLACK",1903,9,1903-09-01
-0.0447883270680904,-106.75,34.25,"SEV_BLUE",1903,9,1903-09-01
-0.209897622466087,-104.75,40.75,"SGS",1903,9,1903-09-01
-0.0957740694284439,-104.75,41.25,"CHY",1903,10,1903-10-01
0.821856141090393,-99.25,38.75,"HAYS",1903,10,1903-10-01
1.32447719573975,-96.75,39.25,"KNZ",1903,10,1903-10-01
-0.335866808891296,-106.75,34.25,"SEV_BLACK",1903,10,1903-10-01
-0.335866808891296,-106.75,34.25,"SEV_BLUE",1903,10,1903-10-01
-0.27121776342392,-104.75,40.75,"SGS",1903,10,1903-10-01
0.222944363951683,-104.75,41.25,"CHY",1903,11,1903-11-01
0.242651954293251,-99.25,38.75,"HAYS",1903,11,1903-11-01
0.348344922065735,-96.75,39.25,"KNZ",1903,11,1903-11-01
-0.740783393383026,-106.75,34.25,"SEV_BLACK",1903,11,1903-11-01
-0.740783393383026,-106.75,34.25,"SEV_BLUE",1903,11,1903-11-01
0.0101957749575377,-104.75,40.75,"SGS",1903,11,1903-11-01
-0.177915543317795,-104.75,41.25,"CHY",1903,12,1903-12-01
-0.0915503725409508,-99.25,38.75,"HAYS",1903,12,1903-12-01
0.41985821723938,-96.75,39.25,"KNZ",1903,12,1903-12-01
-1.89311039447784,-106.75,34.25,"SEV_BLACK",1903,12,1903-12-01
-1.89311039447784,-106.75,34.25,"SEV_BLUE",1903,12,1903-12-01
-0.601482033729553,-104.75,40.75,"SGS",1903,12,1903-12-01
-0.512349367141724,-104.75,41.25,"CHY",1904,1,1904-01-01
-0.182456627488136,-99.25,38.75,"HAYS",1904,1,1904-01-01
0.414692640304565,-96.75,39.25,"KNZ",1904,1,1904-01-01
-1.44936919212341,-106.75,34.25,"SEV_BLACK",1904,1,1904-01-01
-1.44936919212341,-106.75,34.25,"SEV_BLUE",1904,1,1904-01-01
-0.847283601760864,-104.75,40.75,"SGS",1904,1,1904-01-01
-1.27375435829163,-104.75,41.25,"CHY",1904,2,1904-02-01
-1.38792526721954,-99.25,38.75,"HAYS",1904,2,1904-02-01
-0.590847969055176,-96.75,39.25,"KNZ",1904,2,1904-02-01
-1.56004655361176,-106.75,34.25,"SEV_BLACK",1904,2,1904-02-01
-1.56004655361176,-106.75,34.25,"SEV_BLUE",1904,2,1904-02-01
-1.23076546192169,-104.75,40.75,"SGS",1904,2,1904-02-01
-1.84071290493011,-104.75,41.25,"CHY",1904,3,1904-03-01
-1.41883182525635,-99.25,38.75,"HAYS",1904,3,1904-03-01
-0.581630527973175,-96.75,39.25,"KNZ",1904,3,1904-03-01
-2.07630133628845,-106.75,34.25,"SEV_BLACK",1904,3,1904-03-01
-2.07630133628845,-106.75,34.25,"SEV_BLUE",1904,3,1904-03-01
-1.69991421699524,-104.75,40.75,"SGS",1904,3,1904-03-01
-1.76018476486206,-104.75,41.25,"CHY",1904,4,1904-04-01
-1.33716773986816,-99.25,38.75,"HAYS",1904,4,1904-04-01
-0.237784639000893,-96.75,39.25,"KNZ",1904,4,1904-04-01
-1.9941885471344,-106.75,34.25,"SEV_BLACK",1904,4,1904-04-01
-1.9941885471344,-106.75,34.25,"SEV_BLUE",1904,4,1904-04-01
-1.65595817565918,-104.75,40.75,"SGS",1904,4,1904-04-01
-0.377589851617813,-104.75,41.25,"CHY",1904,5,1904-05-01
-1.01729452610016,-99.25,38.75,"HAYS",1904,5,1904-05-01
0.197439789772034,-96.75,39.25,"KNZ",1904,5,1904-05-01
-1.77550172805786,-106.75,34.25,"SEV_BLACK",1904,5,1904-05-01
-1.77550172805786,-106.75,34.25,"SEV_BLUE",1904,5,1904-05-01
-0.305156022310257,-104.75,40.75,"SGS",1904,5,1904-05-01
0.110289536416531,-104.75,41.25,"CHY",1904,6,1904-06-01
-0.0237413570284843,-99.25,38.75,"HAYS",1904,6,1904-06-01
0.89538311958313,-96.75,39.25,"KNZ",1904,6,1904-06-01
-1.22874248027802,-106.75,34.25,"SEV_BLACK",1904,6,1904-06-01
-1.22874248027802,-106.75,34.25,"SEV_BLUE",1904,6,1904-06-01
0.17837293446064,-104.75,40.75,"SGS",1904,6,1904-06-01
0.40491771697998,-104.75,41.25,"CHY",1904,7,1904-07-01
0.644611954689026,-99.25,38.75,"HAYS",1904,7,1904-07-01
1.20226979255676,-96.75,39.25,"KNZ",1904,7,1904-07-01
-1.36584317684174,-106.75,34.25,"SEV_BLACK",1904,7,1904-07-01
-1.36584317684174,-106.75,34.25,"SEV_BLUE",1904,7,1904-07-01
0.504109740257263,-104.75,40.75,"SGS",1904,7,1904-07-01
0.474300265312195,-104.75,41.25,"CHY",1904,8,1904-08-01
0.812705159187317,-99.25,38.75,"HAYS",1904,8,1904-08-01
1.08985912799835,-96.75,39.25,"KNZ",1904,8,1904-08-01
-0.840664863586426,-106.75,34.25,"SEV_BLACK",1904,8,1904-08-01
-0.840664863586426,-106.75,34.25,"SEV_BLUE",1904,8,1904-08-01
0.510171353816986,-104.75,40.75,"SGS",1904,8,1904-08-01
0.624701678752899,-104.75,41.25,"CHY",1904,9,1904-09-01
0.957553446292877,-99.25,38.75,"HAYS",1904,9,1904-09-01
1.03297328948975,-96.75,39.25,"KNZ",1904,9,1904-09-01
0.14330019056797,-106.75,34.25,"SEV_BLACK",1904,9,1904-09-01
0.14330019056797,-106.75,34.25,"SEV_BLUE",1904,9,1904-09-01
0.741308927536011,-104.75,40.75,"SGS",1904,9,1904-09-01
0.708249628543854,-104.75,41.25,"CHY",1904,10,1904-10-01
0.868381023406982,-99.25,38.75,"HAYS",1904,10,1904-10-01
0.625504314899445,-96.75,39.25,"KNZ",1904,10,1904-10-01
0.814861416816711,-106.75,34.25,"SEV_BLACK",1904,10,1904-10-01
0.814861416816711,-106.75,34.25,"SEV_BLUE",1904,10,1904-10-01
0.848898649215698,-104.75,40.75,"SGS",1904,10,1904-10-01
-0.411411702632904,-104.75,41.25,"CHY",1904,11,1904-11-01
0.654511213302612,-99.25,38.75,"HAYS",1904,11,1904-11-01
0.229412525892258,-96.75,39.25,"KNZ",1904,11,1904-11-01
0.797865390777588,-106.75,34.25,"SEV_BLACK",1904,11,1904-11-01
0.797865390777588,-106.75,34.25,"SEV_BLUE",1904,11,1904-11-01
-0.261528939008713,-104.75,40.75,"SGS",1904,11,1904-11-01
-0.968313932418823,-104.75,41.25,"CHY",1904,12,1904-12-01
0.296244353055954,-99.25,38.75,"HAYS",1904,12,1904-12-01
-0.281901687383652,-96.75,39.25,"KNZ",1904,12,1904-12-01
0.667391180992126,-106.75,34.25,"SEV_BLACK",1904,12,1904-12-01
0.667391180992126,-106.75,34.25,"SEV_BLUE",1904,12,1904-12-01
-0.800394773483276,-104.75,40.75,"SGS",1904,12,1904-12-01
-1.14687561988831,-104.75,41.25,"CHY",1905,1,1905-01-01
-0.249879002571106,-99.25,38.75,"HAYS",1905,1,1905-01-01
-1.05091869831085,-96.75,39.25,"KNZ",1905,1,1905-01-01
1.19570970535278,-106.75,34.25,"SEV_BLACK",1905,1,1905-01-01
1.19570970535278,-106.75,34.25,"SEV_BLUE",1905,1,1905-01-01
-1.10488331317902,-104.75,40.75,"SGS",1905,1,1905-01-01
-0.647706091403961,-104.75,41.25,"CHY",1905,2,1905-02-01
-0.207682952284813,-99.25,38.75,"HAYS",1905,2,1905-02-01
-0.902233242988586,-96.75,39.25,"KNZ",1905,2,1905-02-01
1.59834325313568,-106.75,34.25,"SEV_BLACK",1905,2,1905-02-01
1.59834325313568,-106.75,34.25,"SEV_BLUE",1905,2,1905-02-01
-0.661084294319153,-104.75,40.75,"SGS",1905,2,1905-02-01
-0.452999204397202,-104.75,41.25,"CHY",1905,3,1905-03-01
-0.231511026620865,-99.25,38.75,"HAYS",1905,3,1905-03-01
-1.16187739372253,-96.75,39.25,"KNZ",1905,3,1905-03-01
1.47925901412964,-106.75,34.25,"SEV_BLACK",1905,3,1905-03-01
1.47925901412964,-106.75,34.25,"SEV_BLUE",1905,3,1905-03-01
-0.366957038640976,-104.75,40.75,"SGS",1905,3,1905-03-01
1.29975521564484,-104.75,41.25,"CHY",1905,4,1905-04-01
0.122389040887356,-99.25,38.75,"HAYS",1905,4,1905-04-01
-0.816389441490173,-96.75,39.25,"KNZ",1905,4,1905-04-01
1.84304130077362,-106.75,34.25,"SEV_BLACK",1905,4,1905-04-01
1.84304130077362,-106.75,34.25,"SEV_BLUE",1905,4,1905-04-01
1.31323516368866,-104.75,40.75,"SGS",1905,4,1905-04-01
2.06018543243408,-104.75,41.25,"CHY",1905,5,1905-05-01
0.778643608093262,-99.25,38.75,"HAYS",1905,5,1905-05-01
0.242997527122498,-96.75,39.25,"KNZ",1905,5,1905-05-01
1.85296034812927,-106.75,34.25,"SEV_BLACK",1905,5,1905-05-01
1.85296034812927,-106.75,34.25,"SEV_BLUE",1905,5,1905-05-01
2.07455968856812,-104.75,40.75,"SGS",1905,5,1905-05-01
2.05820536613464,-104.75,41.25,"CHY",1905,6,1905-06-01
0.540187478065491,-99.25,38.75,"HAYS",1905,6,1905-06-01
0.141501039266586,-96.75,39.25,"KNZ",1905,6,1905-06-01
1.8856372833252,-106.75,34.25,"SEV_BLACK",1905,6,1905-06-01
1.8856372833252,-106.75,34.25,"SEV_BLUE",1905,6,1905-06-01
2.08440685272217,-104.75,40.75,"SGS",1905,6,1905-06-01
2.026043176651,-104.75,41.25,"CHY",1905,7,1905-07-01
0.939208030700684,-99.25,38.75,"HAYS",1905,7,1905-07-01
0.625152945518494,-96.75,39.25,"KNZ",1905,7,1905-07-01
1.52129948139191,-106.75,34.25,"SEV_BLACK",1905,7,1905-07-01
1.52129948139191,-106.75,34.25,"SEV_BLUE",1905,7,1905-07-01
2.13411211967468,-104.75,40.75,"SGS",1905,7,1905-07-01
1.7987152338028,-104.75,41.25,"CHY",1905,8,1905-08-01
0.296641439199448,-99.25,38.75,"HAYS",1905,8,1905-08-01
0.17372727394104,-96.75,39.25,"KNZ",1905,8,1905-08-01
0.720975697040558,-106.75,34.25,"SEV_BLACK",1905,8,1905-08-01
0.720975697040558,-106.75,34.25,"SEV_BLUE",1905,8,1905-08-01
1.91033971309662,-104.75,40.75,"SGS",1905,8,1905-08-01
1.59819650650024,-104.75,41.25,"CHY",1905,9,1905-09-01
0.337985754013062,-99.25,38.75,"HAYS",1905,9,1905-09-01
0.459546118974686,-96.75,39.25,"KNZ",1905,9,1905-09-01
0.462419271469116,-106.75,34.25,"SEV_BLACK",1905,9,1905-09-01
0.462419271469116,-106.75,34.25,"SEV_BLUE",1905,9,1905-09-01
1.70957016944885,-104.75,40.75,"SGS",1905,9,1905-09-01
1.07048463821411,-104.75,41.25,"CHY",1905,10,1905-10-01
0.148300990462303,-99.25,38.75,"HAYS",1905,10,1905-10-01
0.413693219423294,-96.75,39.25,"KNZ",1905,10,1905-10-01
-0.474502712488174,-106.75,34.25,"SEV_BLACK",1905,10,1905-10-01
-0.474502712488174,-106.75,34.25,"SEV_BLUE",1905,10,1905-10-01
1.22591936588287,-104.75,40.75,"SGS",1905,10,1905-10-01
0.480230838060379,-104.75,41.25,"CHY",1905,11,1905-11-01
0.15202234685421,-99.25,38.75,"HAYS",1905,11,1905-11-01
0.365232974290848,-96.75,39.25,"KNZ",1905,11,1905-11-01
0.273352980613708,-106.75,34.25,"SEV_BLACK",1905,11,1905-11-01
0.273352980613708,-106.75,34.25,"SEV_BLUE",1905,11,1905-11-01
0.507709681987762,-104.75,40.75,"SGS",1905,11,1905-11-01
0.252422481775284,-104.75,41.25,"CHY",1905,12,1905-12-01
0.00406174128875136,-99.25,38.75,"HAYS",1905,12,1905-12-01
0.329767465591431,-96.75,39.25,"KNZ",1905,12,1905-12-01
0.55188113451004,-106.75,34.25,"SEV_BLACK",1905,12,1905-12-01
0.55188113451004,-106.75,34.25,"SEV_BLUE",1905,12,1905-12-01
0.334174960851669,-104.75,40.75,"SGS",1905,12,1905-12-01
-0.789333403110504,-104.75,41.25,"CHY",1906,1,1906-01-01
-1.26109755039215,-99.25,38.75,"HAYS",1906,1,1906-01-01
-0.569326162338257,-96.75,39.25,"KNZ",1906,1,1906-01-01
0.782434582710266,-106.75,34.25,"SEV_BLACK",1906,1,1906-01-01
0.782434582710266,-106.75,34.25,"SEV_BLUE",1906,1,1906-01-01
-0.792491734027863,-104.75,40.75,"SGS",1906,1,1906-01-01
-1.23906266689301,-104.75,41.25,"CHY",1906,2,1906-02-01
-0.977575600147247,-99.25,38.75,"HAYS",1906,2,1906-02-01
-0.200370877981186,-96.75,39.25,"KNZ",1906,2,1906-02-01
1.41050255298615,-106.75,34.25,"SEV_BLACK",1906,2,1906-02-01
1.41050255298615,-106.75,34.25,"SEV_BLUE",1906,2,1906-02-01
-1.10717296600342,-104.75,40.75,"SGS",1906,2,1906-02-01
0.170415341854095,-104.75,41.25,"CHY",1906,3,1906-03-01
-0.161997422575951,-99.25,38.75,"HAYS",1906,3,1906-03-01
-0.154843643307686,-96.75,39.25,"KNZ",1906,3,1906-03-01
1.07736921310425,-106.75,34.25,"SEV_BLACK",1906,3,1906-03-01
1.07736921310425,-106.75,34.25,"SEV_BLUE",1906,3,1906-03-01
0.0171383954584599,-104.75,40.75,"SGS",1906,3,1906-03-01
0.0544680468738079,-104.75,41.25,"CHY",1906,4,1906-04-01
-0.0485344901680946,-99.25,38.75,"HAYS",1906,4,1906-04-01
-0.329453766345978,-96.75,39.25,"KNZ",1906,4,1906-04-01
1.55236601829529,-106.75,34.25,"SEV_BLACK",1906,4,1906-04-01
1.55236601829529,-106.75,34.25,"SEV_BLUE",1906,4,1906-04-01
0.0427005030214787,-104.75,40.75,"SGS",1906,4,1906-04-01
0.19231690466404,-104.75,41.25,"CHY",1906,5,1906-05-01
-0.876826345920563,-99.25,38.75,"HAYS",1906,5,1906-05-01
-1.19017326831818,-96.75,39.25,"KNZ",1906,5,1906-05-01
0.915846705436707,-106.75,34.25,"SEV_BLACK",1906,5,1906-05-01
0.915846705436707,-106.75,34.25,"SEV_BLUE",1906,5,1906-05-01
0.210720971226692,-104.75,40.75,"SGS",1906,5,1906-05-01
0.534718751907349,-104.75,41.25,"CHY",1906,6,1906-06-01
-0.754778802394867,-99.25,38.75,"HAYS",1906,6,1906-06-01
-0.973631322383881,-96.75,39.25,"KNZ",1906,6,1906-06-01
-0.26783874630928,-106.75,34.25,"SEV_BLACK",1906,6,1906-06-01
-0.26783874630928,-106.75,34.25,"SEV_BLUE",1906,6,1906-06-01
0.434151500463486,-104.75,40.75,"SGS",1906,6,1906-06-01
0.82728523015976,-104.75,41.25,"CHY",1906,7,1906-07-01
-0.151478737592697,-99.25,38.75,"HAYS",1906,7,1906-07-01
-0.716090261936188,-96.75,39.25,"KNZ",1906,7,1906-07-01
-0.114722818136215,-106.75,34.25,"SEV_BLACK",1906,7,1906-07-01
-0.114722818136215,-106.75,34.25,"SEV_BLUE",1906,7,1906-07-01
0.771713674068451,-104.75,40.75,"SGS",1906,7,1906-07-01
0.985612750053406,-104.75,41.25,"CHY",1906,8,1906-08-01
0.140586346387863,-99.25,38.75,"HAYS",1906,8,1906-08-01
-0.463999897241592,-96.75,39.25,"KNZ",1906,8,1906-08-01
-0.401186943054199,-106.75,34.25,"SEV_BLACK",1906,8,1906-08-01
-0.401186943054199,-106.75,34.25,"SEV_BLUE",1906,8,1906-08-01
0.871307969093323,-104.75,40.75,"SGS",1906,8,1906-08-01
0.628808736801147,-104.75,41.25,"CHY",1906,9,1906-09-01
0.172125682234764,-99.25,38.75,"HAYS",1906,9,1906-09-01
-0.535652816295624,-96.75,39.25,"KNZ",1906,9,1906-09-01
-0.446342796087265,-106.75,34.25,"SEV_BLACK",1906,9,1906-09-01
